PC1	PC2	country	cluster	cluster_name
-2.119196957	0.359633665	Lebanon	1	Low stability and weak governance
-1.806726287	0.492026075	Lebanon	1	Low stability and weak governance
-1.671115318	0.439432196	Lebanon	1	Low stability and weak governance
-1.747238306	0.202822993	Lebanon	1	Low stability and weak governance
-1.811838942	0.248544674	Lebanon	1	Low stability and weak governance
-1.87306064	0.279258165	Lebanon	1	Low stability and weak governance
-1.989705625	0.309945206	Lebanon	1	Low stability and weak governance
-2.084854522	0.322800304	Lebanon	1	Low stability and weak governance
-2.179650192	0.331182581	Lebanon	1	Low stability and weak governance
-2.256212842	0.113974886	Lebanon	1	Low stability and weak governance
-2.263885125	0.401719176	Lebanon	1	Low stability and weak governance
-2.375406287	0.466612955	Lebanon	1	Low stability and weak governance
-2.625873214	0.574266245	Lebanon	1	Low stability and weak governance
-2.849785129	0.625947579	Lebanon	1	Low stability and weak governance
-2.963045048	0.661873768	Lebanon	1	Low stability and weak governance
-3.07532989	0.729281847	Lebanon	1	Low stability and weak governance
-0.604418829	0.814931536	Lesotho	0	Medium stability and governance
-0.652892734	0.727918203	Lesotho	0	Medium stability and governance
-0.533167921	0.598840129	Lesotho	0	Medium stability and governance
-0.346440138	0.247193142	Lesotho	0	Medium stability and governance
-0.324426585	0.219589222	Lesotho	0	Medium stability and governance
-0.318418316	0.229121552	Lesotho	0	Medium stability and governance
-0.189120809	0.522917581	Lesotho	0	Medium stability and governance
-0.024097568	0.481163604	Lesotho	0	Medium stability and governance
-0.354612414	0.70900341	Lesotho	0	Medium stability and governance
-0.594392729	0.595434245	Lesotho	0	Medium stability and governance
-0.695708081	0.562328192	Lesotho	0	Medium stability and governance
-0.720539016	0.589570177	Lesotho	0	Medium stability and governance
-0.805021677	0.636770876	Lesotho	0	Medium stability and governance
-0.925389227	0.68044137	Lesotho	0	Medium stability and governance
-0.917533285	0.681660794	Lesotho	0	Medium stability and governance
-0.974949269	0.701444245	Lesotho	0	Medium stability and governance
-0.838859469	0.912638463	Lesotho	0	Medium stability and governance
-0.902816459	0.947184538	Lesotho	0	Medium stability and governance
-2.468421078	1.121931704	Liberia	1	Low stability and weak governance
-2.151381825	0.987468661	Liberia	1	Low stability and weak governance
-2.422639806	1.105425021	Liberia	1	Low stability and weak governance
-2.196929748	0.995669925	Liberia	1	Low stability and weak governance
-1.937154597	0.827240515	Liberia	1	Low stability and weak governance
-2.004313325	0.824171658	Liberia	1	Low stability and weak governance
-1.949161054	0.753894046	Liberia	1	Low stability and weak governance
-2.068908919	0.786091709	Liberia	1	Low stability and weak governance
-2.035962524	0.862133183	Liberia	1	Low stability and weak governance
-2.148746281	0.950154691	Liberia	1	Low stability and weak governance
-2.005651279	0.95560785	Liberia	1	Low stability and weak governance
-1.798033728	1.178915825	Liberia	1	Low stability and weak governance
-1.8278708	1.147591982	Liberia	1	Low stability and weak governance
-1.99589136	0.990823954	Liberia	1	Low stability and weak governance
-2.023367346	1.006552379	Liberia	1	Low stability and weak governance
-1.918539333	0.997142955	Liberia	1	Low stability and weak governance
-1.884828438	0.995574153	Liberia	1	Low stability and weak governance
-1.716121782	1.163490519	Liberia	1	Low stability and weak governance
-2.822371727	-1.602743049	Libya	1	Low stability and weak governance
-2.540832399	-1.692688815	Libya	1	Low stability and weak governance
-2.406137341	-1.766680708	Libya	1	Low stability and weak governance
-2.525245455	-1.681284971	Libya	1	Low stability and weak governance
-2.916706602	-1.489618796	Libya	1	Low stability and weak governance
-3.242290394	-0.825590473	Libya	1	Low stability and weak governance
-3.157064809	0.521883216	Libya	1	Low stability and weak governance
-3.488112713	0.644924986	Libya	1	Low stability and weak governance
-4.15845362	0.209717695	Libya	1	Low stability and weak governance
-4.46982549	0.176387659	Libya	1	Low stability and weak governance
-4.75268546	0.057018817	Libya	1	Low stability and weak governance
-4.663164545	-0.005614173	Libya	1	Low stability and weak governance
-4.717815833	-0.045565193	Libya	1	Low stability and weak governance
-4.770737566	0.028902281	Libya	1	Low stability and weak governance
-4.824436951	0.153364703	Libya	1	Low stability and weak governance
-4.719032887	0.04187757	Libya	1	Low stability and weak governance
-4.678764815	0.066011775	Libya	1	Low stability and weak governance
-4.598650582	0.018829364	Libya	1	Low stability and weak governance
2.374503831	0.528516102	Lithuania	2	High stability and effective governance
2.338503569	0.579189567	Lithuania	2	High stability and effective governance
2.283088353	0.591916284	Lithuania	2	High stability and effective governance
2.339123357	0.581797921	Lithuania	2	High stability and effective governance
2.472160527	0.51075583	Lithuania	2	High stability and effective governance
2.424217471	0.501202392	Lithuania	2	High stability and effective governance
2.680018489	0.423937943	Lithuania	2	High stability and effective governance
2.784483659	0.37620184	Lithuania	2	High stability and effective governance
2.867707241	0.339619144	Lithuania	2	High stability and effective governance
2.996417635	0.274550298	Lithuania	2	High stability and effective governance
2.98405253	0.29110828	Lithuania	2	High stability and effective governance
2.870776784	0.359933671	Lithuania	2	High stability and effective governance
2.846102691	0.302656223	Lithuania	2	High stability and effective governance
3.021150916	0.279114445	Lithuania	2	High stability and effective governance
3.024842119	0.049757636	Lithuania	2	High stability and effective governance
3.095585721	0.047701382	Lithuania	2	High stability and effective governance
3.020753935	0.12699399	Lithuania	2	High stability and effective governance
3.169511461	0.047258949	Lithuania	2	High stability and effective governance
4.452744314	-0.114566055	Luxembourg	2	High stability and effective governance
4.703888991	-0.236826999	Luxembourg	2	High stability and effective governance
4.70558863	-0.240928884	Luxembourg	2	High stability and effective governance
4.769008788	-0.277608781	Luxembourg	2	High stability and effective governance
4.818147356	-0.286818643	Luxembourg	2	High stability and effective governance
4.958857863	-0.326725436	Luxembourg	2	High stability and effective governance
4.891588331	-0.258104504	Luxembourg	2	High stability and effective governance
4.913060882	-0.276299487	Luxembourg	2	High stability and effective governance
4.84059047	-0.310815374	Luxembourg	2	High stability and effective governance
4.869688203	-0.32910689	Luxembourg	2	High stability and effective governance
4.787430461	-0.315213024	Luxembourg	2	High stability and effective governance
4.744138112	-0.271744851	Luxembourg	2	High stability and effective governance
4.914672408	-0.347019639	Luxembourg	2	High stability and effective governance
4.864453794	-0.363311252	Luxembourg	2	High stability and effective governance
4.959957468	-0.3971435	Luxembourg	2	High stability and effective governance
4.846894063	-0.318050108	Luxembourg	2	High stability and effective governance
4.871815643	-0.308757222	Luxembourg	2	High stability and effective governance
5.005607447	-0.312970646	Luxembourg	2	High stability and effective governance
0.277636648	-0.154316646	Madagascar	0	Medium stability and governance
-0.554942237	0.16588353	Madagascar	0	Medium stability and governance
-0.987109493	0.272137015	Madagascar	0	Medium stability and governance
-1.840576987	-0.328583864	Madagascar	1	Low stability and weak governance
-2.118784392	-0.179994356	Madagascar	1	Low stability and weak governance
-2.07659998	-0.220392361	Madagascar	1	Low stability and weak governance
-2.110807146	-0.19733312	Madagascar	1	Low stability and weak governance
-2.106228218	0.113045341	Madagascar	1	Low stability and weak governance
-1.941530037	0.455843414	Madagascar	1	Low stability and weak governance
-1.813521282	0.690139062	Madagascar	1	Low stability and weak governance
-1.751773719	0.704024938	Madagascar	1	Low stability and weak governance
-1.816804271	0.721181112	Madagascar	1	Low stability and weak governance
-1.895189425	0.780812294	Madagascar	1	Low stability and weak governance
-1.714654305	0.969705186	Madagascar	1	Low stability and weak governance
-1.751171475	0.738622919	Madagascar	1	Low stability and weak governance
-1.750217626	0.71961549	Madagascar	1	Low stability and weak governance
-1.747832767	0.703226375	Madagascar	1	Low stability and weak governance
-1.88772632	0.766346403	Madagascar	1	Low stability and weak governance
-1.107162041	0.370635373	Malawi	0	Medium stability and governance
-1.063620105	0.098785876	Malawi	0	Medium stability and governance
-1.096406107	0.123971832	Malawi	0	Medium stability and governance
-0.895679402	0.309194448	Malawi	0	Medium stability and governance
-0.978825934	0.306408587	Malawi	0	Medium stability and governance
-1.038898717	0.288577334	Malawi	0	Medium stability and governance
-1.007621008	0.312691558	Malawi	0	Medium stability and governance
-1.088842587	0.39029667	Malawi	0	Medium stability and governance
-1.145967287	0.505076244	Malawi	0	Medium stability and governance
-1.099401874	0.754149859	Malawi	0	Medium stability and governance
-1.223767558	0.803714764	Malawi	0	Medium stability and governance
-1.184027728	0.783064509	Malawi	0	Medium stability and governance
-1.265634808	0.815304415	Malawi	0	Medium stability and governance
-1.182416731	0.744779758	Malawi	0	Medium stability and governance
-0.945778584	0.679514799	Malawi	0	Medium stability and governance
-0.866684088	0.682536882	Malawi	0	Medium stability and governance
-0.977048961	0.761327044	Malawi	0	Medium stability and governance
-0.991130282	0.777579705	Malawi	0	Medium stability and governance
0.861953575	-1.159190511	Malaysia	0	Medium stability and governance
0.771640869	-1.09484409	Malaysia	0	Medium stability and governance
0.422747818	-0.937141596	Malaysia	0	Medium stability and governance
0.345515607	-0.840522321	Malaysia	0	Medium stability and governance
0.656595599	-0.991292115	Malaysia	0	Medium stability and governance
0.593288287	-0.936941002	Malaysia	0	Medium stability and governance
0.61538609	-0.86020859	Malaysia	0	Medium stability and governance
0.769653783	-0.937898043	Malaysia	0	Medium stability and governance
1.075680265	-1.110254283	Malaysia	0	Medium stability and governance
0.82048728	-0.980685866	Malaysia	0	Medium stability and governance
0.64897535	-0.89621833	Malaysia	0	Medium stability and governance
0.635006827	-0.868493477	Malaysia	0	Medium stability and governance
1.05036455	-0.905475809	Malaysia	0	Medium stability and governance
0.996352433	-0.824555773	Malaysia	0	Medium stability and governance
1.088589557	-0.940888177	Malaysia	0	Medium stability and governance
1.016709961	-0.895009093	Malaysia	0	Medium stability and governance
1.158422831	-0.86082744	Malaysia	0	Medium stability and governance
1.195855755	-0.804766565	Malaysia	0	Medium stability and governance
-0.138095169	-1.534270706	Maldives	0	Medium stability and governance
-1.028198758	-1.048874623	Maldives	0	Medium stability and governance
-0.921413753	0.018421776	Maldives	0	Medium stability and governance
-0.770305414	0.362618191	Maldives	0	Medium stability and governance
-0.671387675	0.273485658	Maldives	0	Medium stability and governance
-0.820644343	0.293527946	Maldives	0	Medium stability and governance
-1.157936482	-0.205696763	Maldives	0	Medium stability and governance
-1.000705585	-0.062614856	Maldives	0	Medium stability and governance
-0.497784994	-0.280768372	Maldives	0	Medium stability and governance
-0.80394818	-0.444170429	Maldives	0	Medium stability and governance
-0.933245193	-0.756066996	Maldives	0	Medium stability and governance
-1.219952404	-0.581078119	Maldives	0	Medium stability and governance
-1.303072356	-0.479921581	Maldives	0	Medium stability and governance
-0.746498739	-0.448013822	Maldives	0	Medium stability and governance
-0.465291864	-0.490595137	Maldives	0	Medium stability and governance
-0.165441923	-0.624668574	Maldives	0	Medium stability and governance
-0.24127636	-0.539446795	Maldives	0	Medium stability and governance
-0.318828754	-0.44035963	Maldives	0	Medium stability and governance
-0.050803362	0.924765917	Mali	0	Medium stability and governance
-0.332791697	0.787470657	Mali	0	Medium stability and governance
-0.46389552	0.84284137	Mali	0	Medium stability and governance
-0.730795071	0.89359181	Mali	0	Medium stability and governance
-0.825113529	1.007145049	Mali	0	Medium stability and governance
-0.97802027	1.107757406	Mali	0	Medium stability and governance
-2.445213345	-0.121626495	Mali	1	Low stability and weak governance
-2.228636207	0.548394228	Mali	1	Low stability and weak governance
-2.243617681	0.649778778	Mali	1	Low stability and weak governance
-2.271891763	0.619713977	Mali	1	Low stability and weak governance
-2.310491	0.649604471	Mali	1	Low stability and weak governance
-2.355995974	0.657258196	Mali	1	Low stability and weak governance
-2.378159557	0.810608097	Mali	1	Low stability and weak governance
-2.65234479	0.42803203	Mali	1	Low stability and weak governance
-2.991232825	0.148290523	Mali	1	Low stability and weak governance
-3.043601218	0.157154746	Mali	1	Low stability and weak governance
-3.086044242	0.076394803	Mali	1	Low stability and weak governance
-3.149526611	0.035700363	Mali	1	Low stability and weak governance
2.655873422	0.513280144	Malta	2	High stability and effective governance
3.537168649	0.142783152	Malta	2	High stability and effective governance
3.580600576	0.127298411	Malta	2	High stability and effective governance
3.428761775	0.166607772	Malta	2	High stability and effective governance
3.455722733	0.167847057	Malta	2	High stability and effective governance
3.355906199	0.199999543	Malta	2	High stability and effective governance
3.488718134	0.135496001	Malta	2	High stability and effective governance
3.500555316	0.119227436	Malta	2	High stability and effective governance
3.270388694	0.260909997	Malta	2	High stability and effective governance
3.208102983	0.33329763	Malta	2	High stability and effective governance
3.146884956	0.362226747	Malta	2	High stability and effective governance
3.318721059	0.260570436	Malta	2	High stability and effective governance
3.160383291	0.088894791	Malta	2	High stability and effective governance
2.776529601	0.267619878	Malta	2	High stability and effective governance
2.99609611	0.189450642	Malta	2	High stability and effective governance
2.657963289	0.303282949	Malta	2	High stability and effective governance
2.588682358	0.342812245	Malta	2	High stability and effective governance
2.226153003	0.227140486	Malta	2	High stability and effective governance
-1.660324158	-0.214056867	Mauritania	1	Low stability and weak governance
-1.610883851	0.124387341	Mauritania	1	Low stability and weak governance
-2.435162832	-0.309384553	Mauritania	1	Low stability and weak governance
-2.345076338	-0.357988809	Mauritania	1	Low stability and weak governance
-2.557573758	-0.234693294	Mauritania	1	Low stability and weak governance
-2.545845574	-0.252601324	Mauritania	1	Low stability and weak governance
-2.504739975	-0.243472329	Mauritania	1	Low stability and weak governance
-2.621422501	-0.220797871	Mauritania	1	Low stability and weak governance
-2.499025698	-0.258228283	Mauritania	1	Low stability and weak governance
-2.609451266	-0.198223122	Mauritania	1	Low stability and weak governance
-2.373502705	-0.246699204	Mauritania	1	Low stability and weak governance
-2.261208893	-0.331673764	Mauritania	1	Low stability and weak governance
-2.336493746	-0.341798916	Mauritania	1	Low stability and weak governance
-2.05900908	-0.222683199	Mauritania	1	Low stability and weak governance
-2.189758285	-0.16116935	Mauritania	1	Low stability and weak governance
-2.207509928	-0.135177058	Mauritania	1	Low stability and weak governance
-2.101684907	-0.163092397	Mauritania	1	Low stability and weak governance
-2.055547213	-0.11943143	Mauritania	1	Low stability and weak governance
1.611912161	0.639185407	Mauritius	0	Medium stability and governance
2.356403324	0.285861836	Mauritius	2	High stability and effective governance
2.552507085	0.182835785	Mauritius	2	High stability and effective governance
2.425114599	0.220941166	Mauritius	2	High stability and effective governance
2.451172074	0.179692432	Mauritius	2	High stability and effective governance
2.560209585	0.120546418	Mauritius	2	High stability and effective governance
2.669342568	0.141413815	Mauritius	2	High stability and effective governance
2.597212926	0.221349786	Mauritius	2	High stability and effective governance
2.691644874	0.191779098	Mauritius	2	High stability and effective governance
2.678665713	0.107901068	Mauritius	2	High stability and effective governance
2.55278838	0.17954606	Mauritius	2	High stability and effective governance
2.523264556	0.173129243	Mauritius	2	High stability and effective governance
2.484806163	0.161890605	Mauritius	2	High stability and effective governance
2.473295392	0.183358635	Mauritius	2	High stability and effective governance
2.722155224	0.021608999	Mauritius	2	High stability and effective governance
2.642017567	0.037598697	Mauritius	2	High stability and effective governance
2.498803029	-0.145867919	Mauritius	2	High stability and effective governance
2.434315189	-0.116588457	Mauritius	2	High stability and effective governance
-0.14300082	0.656396587	Mexico	0	Medium stability and governance
-0.172806639	0.649291042	Mexico	0	Medium stability and governance
-0.245570442	0.689983135	Mexico	0	Medium stability and governance
-0.25626305	0.729671641	Mexico	0	Medium stability and governance
-0.420621978	0.583673599	Mexico	0	Medium stability and governance
-0.347393493	0.49547796	Mexico	0	Medium stability and governance
-0.220494629	0.443869524	Mexico	0	Medium stability and governance
-0.275831419	0.476265899	Mexico	0	Medium stability and governance
-0.457162531	0.516059068	Mexico	0	Medium stability and governance
-0.548591974	0.500133612	Mexico	0	Medium stability and governance
-0.556878046	0.505837503	Mexico	0	Medium stability and governance
-0.766399763	0.60788386	Mexico	0	Medium stability and governance
-0.788344871	0.688432489	Mexico	0	Medium stability and governance
-0.84419386	0.729372056	Mexico	0	Medium stability and governance
-0.87659537	0.496015364	Mexico	0	Medium stability and governance
-1.110919274	0.562065264	Mexico	0	Medium stability and governance
-1.091424437	0.523849099	Mexico	0	Medium stability and governance
-1.017497094	0.4803716	Mexico	0	Medium stability and governance
-1.208388595	0.452229732	Moldova	0	Medium stability and governance
-1.12400897	0.386460022	Moldova	0	Medium stability and governance
-1.218050191	0.212161275	Moldova	0	Medium stability and governance
-1.160149714	0.410117015	Moldova	0	Medium stability and governance
-0.888591669	0.675693961	Moldova	0	Medium stability and governance
-0.631672323	0.613697824	Moldova	0	Medium stability and governance
-0.569263142	0.51378622	Moldova	0	Medium stability and governance
-0.568034943	0.486972152	Moldova	0	Medium stability and governance
-0.533360884	0.552377925	Moldova	0	Medium stability and governance
-0.793801706	0.720656641	Moldova	0	Medium stability and governance
-0.883316438	0.731681174	Moldova	0	Medium stability and governance
-0.712101868	0.630692193	Moldova	0	Medium stability and governance
-0.757942638	0.362771353	Moldova	0	Medium stability and governance
-0.662127259	0.312665664	Moldova	0	Medium stability and governance
-0.54529196	0.517031362	Moldova	0	Medium stability and governance
-0.332305206	0.464224888	Moldova	0	Medium stability and governance
-0.286056686	0.487782651	Moldova	0	Medium stability and governance
-0.161073492	0.511563593	Moldova	0	Medium stability and governance
0.054532226	0.823720947	Mongolia	0	Medium stability and governance
0.196117502	0.815840609	Mongolia	0	Medium stability and governance
0.105024043	0.827998368	Mongolia	0	Medium stability and governance
-0.024100512	0.800354497	Mongolia	0	Medium stability and governance
0.012305125	0.751188302	Mongolia	0	Medium stability and governance
0.06448875	0.698463314	Mongolia	0	Medium stability and governance
0.124414446	0.899279445	Mongolia	0	Medium stability and governance
0.172390862	0.887332381	Mongolia	0	Medium stability and governance
0.403181464	0.856226421	Mongolia	0	Medium stability and governance
0.319366159	0.920101031	Mongolia	0	Medium stability and governance
0.671679206	0.78084941	Mongolia	0	Medium stability and governance
0.55396919	0.821643438	Mongolia	0	Medium stability and governance
0.668508315	0.73573076	Mongolia	0	Medium stability and governance
0.641415983	0.812513029	Mongolia	0	Medium stability and governance
0.59576614	0.883212457	Mongolia	0	Medium stability and governance
0.459747217	0.902756705	Mongolia	0	Medium stability and governance
0.436611211	0.876777408	Mongolia	0	Medium stability and governance
0.503443446	0.839175676	Mongolia	0	Medium stability and governance
0.177829905	0.279625622	Montenegro	0	Medium stability and governance
0.135526263	0.364427464	Montenegro	0	Medium stability and governance
0.581184543	0.077976518	Montenegro	0	Medium stability and governance
0.726394962	0.231578685	Montenegro	0	Medium stability and governance
0.640284157	0.230911703	Montenegro	0	Medium stability and governance
0.649403587	0.244946823	Montenegro	0	Medium stability and governance
0.739345805	0.201093712	Montenegro	0	Medium stability and governance
0.69433017	0.209597072	Montenegro	0	Medium stability and governance
0.739589806	0.163239383	Montenegro	0	Medium stability and governance
0.57327446	0.037668514	Montenegro	0	Medium stability and governance
0.555402144	-0.007823752	Montenegro	0	Medium stability and governance
0.496712479	0.071568822	Montenegro	0	Medium stability and governance
0.497066732	-0.188610287	Montenegro	0	Medium stability and governance
0.489384255	-0.213663531	Montenegro	0	Medium stability and governance
0.447073242	0.063969619	Montenegro	0	Medium stability and governance
0.460683399	0.141944823	Montenegro	0	Medium stability and governance
0.478701462	0.230738593	Montenegro	0	Medium stability and governance
0.66431445	0.14106476	Montenegro	0	Medium stability and governance
-1.09610345	-0.408042597	Morocco	0	Medium stability and governance
-1.102245054	-0.3989823	Morocco	0	Medium stability and governance
-1.165506685	-0.393839646	Morocco	0	Medium stability and governance
-0.993106587	-0.4819067	Morocco	0	Medium stability and governance
-0.892429945	-0.512746709	Morocco	0	Medium stability and governance
-1.027051034	-0.441349235	Morocco	0	Medium stability and governance
-0.965982934	-0.393819998	Morocco	0	Medium stability and governance
-0.947239279	-0.47678731	Morocco	0	Medium stability and governance
-0.799622494	-0.542910429	Morocco	0	Medium stability and governance
-0.787132274	-0.515062176	Morocco	0	Medium stability and governance
-0.807344522	-0.507140434	Morocco	0	Medium stability and governance
-0.988950898	-0.659305133	Morocco	0	Medium stability and governance
-1.041266423	-0.636336872	Morocco	0	Medium stability and governance
-0.941893536	-0.643482624	Morocco	0	Medium stability and governance
-0.854827877	-0.653091554	Morocco	0	Medium stability and governance
-0.924820664	-0.622905404	Morocco	0	Medium stability and governance
-0.797269371	-0.658588203	Morocco	0	Medium stability and governance
-0.748973821	-0.631892874	Morocco	0	Medium stability and governance
-0.785516253	0.321474115	Mozambique	0	Medium stability and governance
-0.706262639	0.489063482	Mozambique	0	Medium stability and governance
-0.642770271	0.473347784	Mozambique	0	Medium stability and governance
-0.670737552	0.232600511	Mozambique	0	Medium stability and governance
-0.74592065	0.271215073	Mozambique	0	Medium stability and governance
-0.901757954	0.29522151	Mozambique	0	Medium stability and governance
-0.893335461	0.297260896	Mozambique	0	Medium stability and governance
-1.221298442	0.44128076	Mozambique	0	Medium stability and governance
-1.372112449	0.535273239	Mozambique	0	Medium stability and governance
-1.68722012	0.463329964	Mozambique	1	Low stability and weak governance
-2.204223271	0.63118128	Mozambique	1	Low stability and weak governance
-2.127120953	0.579115112	Mozambique	1	Low stability and weak governance
-2.129770092	0.52619839	Mozambique	1	Low stability and weak governance
-2.210628989	0.301663292	Mozambique	1	Low stability and weak governance
-2.396485722	0.356856271	Mozambique	1	Low stability and weak governance
-2.438451451	0.364538099	Mozambique	1	Low stability and weak governance
-2.378837895	0.351850307	Mozambique	1	Low stability and weak governance
-2.361829979	0.337836102	Mozambique	1	Low stability and weak governance
-4.577113787	-0.899651402	Myanmar	1	Low stability and weak governance
-4.687678184	-0.830924323	Myanmar	1	Low stability and weak governance
-4.733904845	-0.79781801	Myanmar	1	Low stability and weak governance
-4.865743769	-0.693125718	Myanmar	1	Low stability and weak governance
-4.809712111	-0.640471417	Myanmar	1	Low stability and weak governance
-4.435296623	-0.44510318	Myanmar	1	Low stability and weak governance
-3.722863415	-0.214804423	Myanmar	1	Low stability and weak governance
-3.53724552	-0.154588286	Myanmar	1	Low stability and weak governance
-3.376589349	-0.383574779	Myanmar	1	Low stability and weak governance
-3.237457382	-0.128518204	Myanmar	1	Low stability and weak governance
-2.438554573	-0.011722486	Myanmar	1	Low stability and weak governance
-2.57487612	0.020645635	Myanmar	1	Low stability and weak governance
-2.670006684	0.056590122	Myanmar	1	Low stability and weak governance
-2.796970874	-0.052952417	Myanmar	1	Low stability and weak governance
-2.833457828	-0.090577938	Myanmar	1	Low stability and weak governance
-3.982674497	-0.462973398	Myanmar	1	Low stability and weak governance
-4.333772953	-0.389074358	Myanmar	1	Low stability and weak governance
-4.505813867	-0.334854021	Myanmar	1	Low stability and weak governance
0.59917713	0.620850489	Namibia	0	Medium stability and governance
1.101034287	0.349756911	Namibia	0	Medium stability and governance
1.53351756	0.12382702	Namibia	0	Medium stability and governance
1.074816763	0.323486856	Namibia	0	Medium stability and governance
1.022936707	0.333268492	Namibia	0	Medium stability and governance
0.999718458	0.332984706	Namibia	0	Medium stability and governance
1.180438744	0.262955206	Namibia	0	Medium stability and governance
1.204331151	0.267486878	Namibia	0	Medium stability and governance
1.003381813	0.490173486	Namibia	0	Medium stability and governance
1.096147123	0.450974626	Namibia	0	Medium stability and governance
1.113387153	0.447889003	Namibia	0	Medium stability and governance
0.978380421	0.484557801	Namibia	0	Medium stability and governance
0.950531432	0.23327799	Namibia	0	Medium stability and governance
1.037511167	0.448856433	Namibia	0	Medium stability and governance
1.025390623	0.49717036	Namibia	0	Medium stability and governance
1.011602397	0.515755705	Namibia	0	Medium stability and governance
1.090197878	0.47544829	Namibia	0	Medium stability and governance
1.071231315	0.505873417	Namibia	0	Medium stability and governance
-2.533251924	0.229028624	Nepal	1	Low stability and weak governance
-2.357796127	0.368206698	Nepal	1	Low stability and weak governance
-2.330527943	0.641780544	Nepal	1	Low stability and weak governance
-2.367572345	0.693731701	Nepal	1	Low stability and weak governance
-2.3771355	0.683341689	Nepal	1	Low stability and weak governance
-2.295017681	0.650307803	Nepal	1	Low stability and weak governance
-2.344992853	0.528603345	Nepal	1	Low stability and weak governance
-2.139693971	0.487643472	Nepal	1	Low stability and weak governance
-1.765944599	0.570233441	Nepal	1	Low stability and weak governance
-1.971885498	0.718215978	Nepal	1	Low stability and weak governance
-1.887525104	0.79026628	Nepal	1	Low stability and weak governance
-1.704636581	0.733724067	Nepal	1	Low stability and weak governance
-1.527952247	0.692166528	Nepal	1	Low stability and weak governance
-1.515444986	0.686732965	Nepal	1	Low stability and weak governance
-1.269252981	0.591463716	Nepal	0	Medium stability and governance
-1.187728657	0.552057713	Nepal	0	Medium stability and governance
-1.142791948	0.560305304	Nepal	0	Medium stability and governance
-1.083960158	0.535396897	Nepal	0	Medium stability and governance
3.916631442	0.084248295	Netherlands	2	High stability and effective governance
4.699342353	-0.251795483	Netherlands	2	High stability and effective governance
4.685558824	-0.271961112	Netherlands	2	High stability and effective governance
4.732186682	-0.323676798	Netherlands	2	High stability and effective governance
4.726462675	-0.330055022	Netherlands	2	High stability and effective governance
4.859748442	-0.335024545	Netherlands	2	High stability and effective governance
4.911569714	-0.318702594	Netherlands	2	High stability and effective governance
4.863168731	-0.312837983	Netherlands	2	High stability and effective governance
4.840784191	-0.314530624	Netherlands	2	High stability and effective governance
4.757531913	-0.246003321	Netherlands	2	High stability and effective governance
4.773647974	-0.255525127	Netherlands	2	High stability and effective governance
4.725557959	-0.250017971	Netherlands	2	High stability and effective governance
4.754564828	-0.268906843	Netherlands	2	High stability and effective governance
4.674401761	-0.248229226	Netherlands	2	High stability and effective governance
4.733437567	-0.268460279	Netherlands	2	High stability and effective governance
4.692665563	-0.268033957	Netherlands	2	High stability and effective governance
4.569517399	-0.141362308	Netherlands	2	High stability and effective governance
4.586981833	-0.134099161	Netherlands	2	High stability and effective governance
4.927529672	-0.394801925	New Zealand	2	High stability and effective governance
4.973159333	-0.437332004	New Zealand	2	High stability and effective governance
4.994156594	-0.440839531	New Zealand	2	High stability and effective governance
5.064493315	-0.493396935	New Zealand	2	High stability and effective governance
5.043445563	-0.459461334	New Zealand	2	High stability and effective governance
5.13303437	-0.44166203	New Zealand	2	High stability and effective governance
5.062578441	-0.38308518	New Zealand	2	High stability and effective governance
5.081025053	-0.398119812	New Zealand	2	High stability and effective governance
5.162855232	-0.500852885	New Zealand	2	High stability and effective governance
5.136348638	-0.45881594	New Zealand	2	High stability and effective governance
5.15605493	-0.469016718	New Zealand	2	High stability and effective governance
5.111283437	-0.414995293	New Zealand	2	High stability and effective governance
5.044969813	-0.340889505	New Zealand	2	High stability and effective governance
4.987848167	-0.373195915	New Zealand	2	High stability and effective governance
5.001669166	-0.324099304	New Zealand	2	High stability and effective governance
4.876542318	-0.254210319	New Zealand	2	High stability and effective governance
4.925035975	-0.231459035	New Zealand	2	High stability and effective governance
4.999360875	-0.247969464	New Zealand	2	High stability and effective governance
-0.241418838	0.313541439	Nicaragua	0	Medium stability and governance
-1.219843105	0.721875996	Nicaragua	0	Medium stability and governance
-1.404631005	0.484050277	Nicaragua	0	Medium stability and governance
-1.557040845	0.289471797	Nicaragua	1	Low stability and weak governance
-1.616436274	0.308860506	Nicaragua	1	Low stability and weak governance
-1.580607913	-0.017946193	Nicaragua	1	Low stability and weak governance
-1.573471315	0.018896005	Nicaragua	1	Low stability and weak governance
-1.266248035	0.349879679	Nicaragua	0	Medium stability and governance
-1.270335625	0.395130698	Nicaragua	0	Medium stability and governance
-1.341027098	0.419570428	Nicaragua	0	Medium stability and governance
-1.558470099	-0.12823243	Nicaragua	1	Low stability and weak governance
-1.569716012	-0.170442487	Nicaragua	1	Low stability and weak governance
-2.447916666	-0.406067984	Nicaragua	1	Low stability and weak governance
-2.534460722	-0.363611638	Nicaragua	1	Low stability and weak governance
-2.371143092	-0.452497974	Nicaragua	1	Low stability and weak governance
-2.71158568	-0.637257179	Nicaragua	1	Low stability and weak governance
-2.855971178	-0.826866694	Nicaragua	1	Low stability and weak governance
-2.810914031	-0.87116321	Nicaragua	1	Low stability and weak governance
-1.212049177	0.628042997	Niger	0	Medium stability and governance
-1.564900471	0.537905442	Niger	1	Low stability and weak governance
